,x,y,z,class,class_name,color,genus,taxon,seqid
25,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18449-19
26,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18487-19
27,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18439-19
28,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18479-19
29,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18490-19
30,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18494-19
31,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18520-19
32,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18523-19
33,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18451-19
34,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18541-19
35,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18466-19
36,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18521-19
37,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18531-19
38,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18483-19
39,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18496-19
40,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18501-19
41,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18456-19
42,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18533-19
43,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18524-19
44,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18489-19
45,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18438-19
46,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18444-19
47,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18457-19
48,-1.631342,0.5178814,-1.7229587,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18508-19
49,-1.631342,0.5178814,-1.7229587,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18535-19
50,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18529-19
51,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18441-19
52,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18527-19
53,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18485-19
54,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18536-19
55,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18470-19
56,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18525-19
57,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18446-19
58,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18506-19
59,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18537-19
60,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18522-19
61,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18436-19
62,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18473-19
63,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18484-19
64,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18481-19
65,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18450-19
66,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18464-19
67,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18498-19
68,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18453-19
69,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18519-19
70,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18510-19
71,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18532-19
72,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18486-19
73,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18503-19
74,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18505-19
75,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18491-19
76,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18516-19
77,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18538-19
78,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18465-19
79,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18435-19
80,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18447-19
81,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18539-19
82,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18513-19
83,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18460-19
84,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18480-19
85,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18540-19
86,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18500-19
87,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18504-19
88,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18534-19
89,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18517-19
90,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18440-19
91,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18499-19
92,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18472-19
93,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18455-19
94,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18509-19
95,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18461-19
96,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18512-19
97,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18518-19
98,-1.631342,0.5178814,-1.7229587,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18448-19
99,-1.631342,0.5178814,-1.7229587,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18526-19
100,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18442-19
101,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18445-19
102,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18463-19
103,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18437-19
104,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei graueri,GBMNA16929-19
105,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18502-19
106,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18454-19
107,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18471-19
108,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18476-19
109,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18452-19
110,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18488-19
111,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18469-19
112,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18462-19
113,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18478-19
114,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18493-19
115,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18458-19
116,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18530-19
117,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18514-19
118,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18492-19
119,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18528-19
120,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18511-19
121,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18477-19
122,-1.631342,0.5178817,-1.7229588,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18443-19
123,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18417-19
124,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA13230-19
125,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18422-19
126,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18420-19
127,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18419-19
128,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18433-19
129,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18430-19
130,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18426-19
131,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18428-19
132,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18429-19
133,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18427-19
134,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18432-19
135,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18424-19
136,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18431-19
137,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18423-19
138,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18416-19
139,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18421-19
140,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18425-19
141,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18418-19
142,-1.655171,0.5112693,-1.7678226,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18575-19
143,-1.8389171,0.70597786,-2.0154898,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMA17259-19
144,-1.8389171,0.70597786,-2.0154898,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMA17256-19
145,-1.7702569,0.6840726,-1.9446146,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMA17257-19
146,-1.7702569,0.6840726,-1.9446146,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMNA16921-19
147,-1.7702569,0.6840726,-1.9446146,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMA17258-19
148,-1.7775723,0.6428838,-2.0435696,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla,GBMNA13229-19
149,-1.7775723,0.6428838,-2.0435696,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla,GBMTG077-16
150,-1.7775723,0.64288366,-2.0435696,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMNA16627-19
151,-1.7775723,0.64288366,-2.0435696,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMTG1341-16
152,-1.7775723,0.64288366,-2.0435696,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla,GTENK014-11
153,0.66284364,2.0659046,1.9856014,9,Others,#BAB0AC,Sapajus,Sapajus apella,GBMA17420-19
154,0.66284364,2.0659046,1.9856014,9,Others,#BAB0AC,Sapajus,Sapajus apella,GBMTG2010-16
155,-0.83054817,-2.944994,1.7630922,9,Others,#BAB0AC,Saimiri,Saimiri oerstedii citrinellus,GBMNA13267-19
156,-0.83054817,-2.944994,1.7630922,9,Others,#BAB0AC,Saimiri,Saimiri oerstedii citrinellus,GBMTG3655-16
157,-0.8426343,-2.9077866,1.6117314,9,Others,#BAB0AC,Saimiri,Saimiri sciureus,GBMA17437-19
158,-0.9169012,-2.9266486,1.6568899,9,Others,#BAB0AC,Saimiri,Saimiri sciureus,GBMNA13266-19
159,-0.9169012,-2.9266486,1.6568899,9,Others,#BAB0AC,Saimiri,Saimiri sciureus,GBMTG1624-16
160,-0.9169012,-2.9266486,1.6568899,9,Others,#BAB0AC,Saimiri,Saimiri boliviensis,GBMNA13265-19
161,-0.9169012,-2.9266486,1.6568899,9,Others,#BAB0AC,Saimiri,Saimiri boliviensis,GBMTG4023-16
162,-0.9169012,-2.9266486,1.6568899,9,Others,#BAB0AC,Saimiri,Saimiri boliviensis boliviensis,GBMA17381-19
163,-0.9169012,-2.9266486,1.6568899,9,Others,#BAB0AC,Saimiri,Saimiri boliviensis boliviensis,GBMTG2642-16
164,-0.11781809,-3.6577697,1.4172491,9,Others,#BAB0AC,Cebus,Cebus albifrons,GBMNA13263-19
165,-0.11781809,-3.6577697,1.4172491,9,Others,#BAB0AC,Cebus,Cebus albifrons,GBMTG170-16
166,0.051448528,-3.5197794,1.6212686,9,Others,#BAB0AC,Sapajus,Sapajus xanthosternos,GBMTG3656-16
167,0.051448528,-3.5197794,1.6212686,9,Others,#BAB0AC,Sapajus,Sapajus xanthosternos,GBMNA13264-19
168,0.06460515,-3.3253994,1.8322465,9,Others,#BAB0AC,Leontopithecus,Leontopithecus rosalia,GBMTG3961-16
169,0.06460515,-3.3253994,1.8322465,9,Others,#BAB0AC,Leontopithecus,Leontopithecus rosalia,GBMNA13260-19
170,0.14364257,-3.1854606,1.8348409,9,Others,#BAB0AC,Leontopithecus,Leontopithecus chrysopygus,GBMNA18576-19
171,0.14364257,-3.1854606,1.8348409,9,Others,#BAB0AC,Leontopithecus,Leontopithecus chrysopygus,GBMNA13261-19
172,-0.49908444,-2.6662343,1.8616358,9,Others,#BAB0AC,Cacajao,Cacajao calvus,GBMNA13271-19
173,-0.49908444,-2.6662343,1.8616358,9,Others,#BAB0AC,Cacajao,Cacajao calvus,GBMTG3831-16
174,-0.41434917,-2.9332132,1.7202401,9,Others,#BAB0AC,Chiropotes,Chiropotes israelita,GBMNA13272-19
175,-0.41434917,-2.9332132,1.7202401,9,Others,#BAB0AC,Chiropotes,Chiropotes israelita,GBMTG4733-16
176,-0.3505043,-2.9268026,1.932211,9,Others,#BAB0AC,Chiropotes,Chiropotes albinasus,GBMTG3909-16
177,-0.3505043,-2.9268026,1.932211,9,Others,#BAB0AC,Chiropotes,Chiropotes albinasus,GBMNA13273-19
178,-0.21042131,-2.3028173,1.7289844,9,Others,#BAB0AC,Callimico,Callimico goeldii,GBMTG4843-16
179,-0.21042131,-2.3028173,1.7289844,9,Others,#BAB0AC,Callimico,Callimico goeldii,GBMNA13254-19
180,-0.17896765,-2.4624324,1.4655447,9,Others,#BAB0AC,Callithrix,Callithrix pygmaea,GBMTG3641-16
181,-0.17896765,-2.4624324,1.4655447,9,Others,#BAB0AC,Callithrix,Callithrix pygmaea,GBMNA13259-19
182,-0.16017094,-3.0341482,1.2057918,9,Others,#BAB0AC,Callithrix,Callithrix penicillata,GBMA17417-19
183,-0.16017094,-3.0341482,1.2057918,9,Others,#BAB0AC,Callithrix,Callithrix penicillata,GBMNA13258-19
184,-0.1345182,-3.0250747,1.236771,9,Others,#BAB0AC,Callithrix,Callithrix jacchus,GBMTG3843-16
185,-0.1345182,-3.0250747,1.236771,9,Others,#BAB0AC,Callithrix,Callithrix jacchus,GBMNA13256-19
186,-0.119864166,-2.9539268,1.2683069,9,Others,#BAB0AC,Callithrix,Callithrix kuhlii,GBMA17416-19
187,-0.12488961,-2.9643688,1.2363135,9,Others,#BAB0AC,Callithrix,Callithrix kuhlii,GBMNA13257-19
188,-0.1083802,-3.0105429,1.2169924,9,Others,#BAB0AC,Callithrix,Callithrix geoffroyi,GBMTG3841-16
189,-0.1083802,-3.0105429,1.2169924,9,Others,#BAB0AC,Callithrix,Callithrix geoffroyi,GBMNA13255-19
190,-0.5670953,-2.7656817,1.3039992,9,Others,#BAB0AC,Cheracebus,Cheracebus lugens,GBMTG4842-16
191,-0.5670953,-2.7656817,1.3039992,9,Others,#BAB0AC,Cheracebus,Cheracebus lugens,GBMNA13268-19
192,-0.76130897,-3.3153067,1.3282182,9,Others,#BAB0AC,Plecturocebus,Plecturocebus cupreus,GBMTG3836-16
193,-0.76130897,-3.3153067,1.3282182,9,Others,#BAB0AC,Plecturocebus,Plecturocebus cupreus,GBMNA13269-19
194,-0.5580514,-3.2997665,2.062566,9,Others,#BAB0AC,Aotus,Aotus trivirgatus,GBMA17404-19
195,-0.56775826,-3.2699723,2.0239387,9,Others,#BAB0AC,Aotus,Aotus trivirgatus,GBMA17406-19
196,-0.56775826,-3.2699723,2.0239387,9,Others,#BAB0AC,Aotus,Aotus trivirgatus,GBMA17405-19
197,-0.6431077,-3.4854035,2.052839,9,Others,#BAB0AC,Aotus,Aotus azarae,GBMTG3753-16
198,-0.64310795,-3.4854035,2.052839,9,Others,#BAB0AC,Aotus,Aotus azarae azarai,GBMNA13247-19
199,-0.64310795,-3.4854035,2.052839,9,Others,#BAB0AC,Aotus,Aotus azarae,GBMNA13248-19
200,-0.6431077,-3.4854035,2.052839,9,Others,#BAB0AC,Aotus,Aotus azarae azarai,GBMTG2646-16
201,-0.6388789,-3.3280518,2.1208541,9,Others,#BAB0AC,Aotus,Aotus nigriceps,GBMA17403-19
202,-0.61052454,-3.3621182,2.1738825,9,Others,#BAB0AC,Aotus,Aotus nigriceps,GBMA17402-19
203,-0.50884044,-3.3062139,2.0073276,9,Others,#BAB0AC,Aotus,Aotus nancymaae,GBMTG2647-16
204,-0.61482257,-3.3654737,2.077125,9,Others,#BAB0AC,Aotus,Aotus vociferans,GBMA17408-19
205,-0.59201545,-3.3579588,2.0593278,9,Others,#BAB0AC,Aotus,Aotus vociferans,GBMA17407-19
206,-0.49143803,-3.3117075,2.0880067,9,Others,#BAB0AC,Aotus,Aotus lemurinus,GBMA17396-19
207,-0.60746795,-3.3457358,2.1195803,9,Others,#BAB0AC,Aotus,Aotus griseimembra,GBMA17395-19
208,-0.62004113,-3.3715935,2.131358,9,Others,#BAB0AC,Aotus,Aotus lemurinus,GBMTG3033-16
209,-0.62004113,-3.3715935,2.131358,9,Others,#BAB0AC,Aotus,Aotus lemurinus,GBMNA13249-19
210,-0.62004113,-3.3715935,2.131358,9,Others,#BAB0AC,Aotus,Aotus griseimembra,GBMA17394-19
211,-0.7986247,-3.2124896,1.450365,9,Others,#BAB0AC,Alouatta,Alouatta guariba clamitans,GBMA17243-19
212,-0.74031496,-3.1781754,1.6161597,9,Others,#BAB0AC,Alouatta,Alouatta seniculus,GBMTG5283-16
213,-0.74031496,-3.1781754,1.6161597,9,Others,#BAB0AC,Alouatta,Alouatta seniculus,GBMNA13251-19
214,-0.6632615,-3.1942604,1.6446241,9,Others,#BAB0AC,Lagothrix,Lagothrix lagotricha,GBMTG3953-16
215,-0.6632615,-3.1942604,1.6446241,9,Others,#BAB0AC,Lagothrix,Lagothrix lagotricha,GBMNA13253-19
216,-0.73326945,-3.562611,1.573565,9,Others,#BAB0AC,Ateles,Ateles belzebuth,GBMTG3032-16
217,-0.73326945,-3.562611,1.573565,9,Others,#BAB0AC,Ateles,Ateles belzebuth,GBMNA13252-19
218,-1.9471685,0.9665974,-2.514401,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17302-19
219,-1.9139465,0.960484,-2.378864,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17301-19
220,-1.9139465,0.960484,-2.378864,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17347-19
221,-1.9139465,0.960484,-2.378864,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17328-19
222,-1.9205254,1.0463148,-2.4440138,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17320-19
223,-1.9205254,1.0463148,-2.4440138,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17327-19
224,-1.8795265,0.9628938,-2.3344955,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17291-19
225,-1.9687514,0.89979076,-2.532935,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17278-19
226,-1.9511272,0.9205391,-2.4810247,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17287-19
227,-1.9802573,0.94441956,-2.4894633,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17282-19
228,-1.9416972,0.9467814,-2.4905486,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17299-19
229,-1.9416972,0.9467814,-2.4905486,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17280-19
