,x,y,z,class,class_name,color,genus,taxon,seqid
19,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18497-19
20,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18515-19
21,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18459-19
22,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18467-19
23,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18434-19
24,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18507-19
25,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18449-19
26,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18487-19
27,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18439-19
28,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18479-19
29,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18490-19
30,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18494-19
31,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18520-19
32,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18523-19
33,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18451-19
34,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18541-19
35,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18466-19
36,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18521-19
37,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18531-19
38,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18483-19
39,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18496-19
40,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18501-19
41,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18456-19
42,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18533-19
43,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18524-19
44,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18489-19
45,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18438-19
46,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18444-19
47,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18457-19
48,-2.2173796,-4.4805355,-0.74447465,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18508-19
49,-2.2173796,-4.4805355,-0.74447465,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18535-19
50,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18529-19
51,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18441-19
52,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18527-19
53,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18485-19
54,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18536-19
55,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18470-19
56,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18525-19
57,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18446-19
58,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18506-19
59,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18537-19
60,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18522-19
61,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18436-19
62,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18473-19
63,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18484-19
64,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18481-19
65,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18450-19
66,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18464-19
67,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18498-19
68,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18453-19
69,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18519-19
70,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18510-19
71,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18532-19
72,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18486-19
73,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18503-19
74,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18505-19
75,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18491-19
76,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18516-19
77,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18538-19
78,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18465-19
79,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18435-19
80,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18447-19
81,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18539-19
82,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18513-19
83,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18460-19
84,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18480-19
85,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18540-19
86,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18500-19
87,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18504-19
88,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18534-19
89,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18517-19
90,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18440-19
91,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18499-19
92,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18472-19
93,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18455-19
94,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18509-19
95,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18461-19
96,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18512-19
97,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18518-19
98,-2.2173796,-4.4805355,-0.74447465,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18448-19
99,-2.2173796,-4.4805355,-0.74447465,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18526-19
100,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18442-19
101,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18445-19
102,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18463-19
103,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18437-19
104,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei graueri,GBMNA16929-19
105,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18502-19
106,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18454-19
107,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18471-19
108,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18476-19
109,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18452-19
110,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18488-19
111,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18469-19
112,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18462-19
113,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18478-19
114,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18493-19
115,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18458-19
116,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18530-19
117,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18514-19
118,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18492-19
119,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18528-19
120,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18511-19
121,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18477-19
122,-2.2173796,-4.480535,-0.74447423,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18443-19
123,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18417-19
124,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA13230-19
125,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18422-19
126,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18420-19
127,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18419-19
128,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18433-19
129,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18430-19
130,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18426-19
131,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18428-19
132,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18429-19
133,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18427-19
134,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18432-19
135,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18424-19
136,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18431-19
137,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18423-19
138,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18416-19
139,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18421-19
140,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18425-19
141,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18418-19
142,-2.1981254,-4.4985113,-0.7072017,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18575-19
143,-2.0866854,-4.854221,-0.6515555,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMA17259-19
144,-2.0866854,-4.854221,-0.6515555,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMA17256-19
145,-2.126584,-4.7939734,-0.7094346,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMA17257-19
146,-2.126584,-4.7939734,-0.7094346,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMNA16921-19
147,-2.126584,-4.7939734,-0.7094346,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMA17258-19
148,-2.149734,-4.741724,-0.6139937,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla,GBMNA13229-19
149,-2.149734,-4.741724,-0.6139937,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla,GBMTG077-16
150,-2.1497338,-4.7417235,-0.6139934,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMNA16627-19
151,-2.1497338,-4.7417235,-0.6139934,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMTG1341-16
152,-2.1497338,-4.7417235,-0.6139934,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla,GTENK014-11
153,-0.08192548,2.900576,1.0476316,9,Others,#BAB0AC,Sapajus,Sapajus apella,GBMA17420-19
154,-0.08192548,2.900576,1.0476316,9,Others,#BAB0AC,Sapajus,Sapajus apella,GBMTG2010-16
155,-4.2094183,3.3097925,-6.239623,9,Others,#BAB0AC,Saimiri,Saimiri oerstedii citrinellus,GBMNA13267-19
156,-4.2094183,3.3097925,-6.239623,9,Others,#BAB0AC,Saimiri,Saimiri oerstedii citrinellus,GBMTG3655-16
157,-4.285802,3.1223092,-6.359259,9,Others,#BAB0AC,Saimiri,Saimiri sciureus,GBMA17437-19
158,-4.09533,3.1340084,-6.296512,9,Others,#BAB0AC,Saimiri,Saimiri sciureus,GBMNA13266-19
159,-4.09533,3.1340084,-6.296512,9,Others,#BAB0AC,Saimiri,Saimiri sciureus,GBMTG1624-16
160,-4.09533,3.1340084,-6.296512,9,Others,#BAB0AC,Saimiri,Saimiri boliviensis,GBMNA13265-19
161,-4.09533,3.1340084,-6.296512,9,Others,#BAB0AC,Saimiri,Saimiri boliviensis,GBMTG4023-16
162,-4.09533,3.1340084,-6.296512,9,Others,#BAB0AC,Saimiri,Saimiri boliviensis boliviensis,GBMA17381-19
163,-4.09533,3.1340084,-6.296512,9,Others,#BAB0AC,Saimiri,Saimiri boliviensis boliviensis,GBMTG2642-16
164,-4.731696,3.7209692,-6.4841437,9,Others,#BAB0AC,Cebus,Cebus albifrons,GBMNA13263-19
165,-4.731696,3.7209692,-6.4841437,9,Others,#BAB0AC,Cebus,Cebus albifrons,GBMTG170-16
166,-4.959076,4.269923,-6.431313,9,Others,#BAB0AC,Sapajus,Sapajus xanthosternos,GBMTG3656-16
167,-4.959076,4.269923,-6.431313,9,Others,#BAB0AC,Sapajus,Sapajus xanthosternos,GBMNA13264-19
168,-4.8234825,3.7358189,-5.808912,9,Others,#BAB0AC,Leontopithecus,Leontopithecus rosalia,GBMTG3961-16
169,-4.8234825,3.7358189,-5.808912,9,Others,#BAB0AC,Leontopithecus,Leontopithecus rosalia,GBMNA13260-19
170,-4.8678246,3.6961217,-5.588834,9,Others,#BAB0AC,Leontopithecus,Leontopithecus chrysopygus,GBMNA18576-19
171,-4.8678246,3.6961217,-5.588834,9,Others,#BAB0AC,Leontopithecus,Leontopithecus chrysopygus,GBMNA13261-19
172,-4.4169273,2.7330656,-6.4463725,9,Others,#BAB0AC,Cacajao,Cacajao calvus,GBMNA13271-19
173,-4.4169273,2.7330656,-6.4463725,9,Others,#BAB0AC,Cacajao,Cacajao calvus,GBMTG3831-16
174,-4.0902257,2.5529137,-6.4878135,9,Others,#BAB0AC,Chiropotes,Chiropotes israelita,GBMNA13272-19
175,-4.0902257,2.5529137,-6.4878135,9,Others,#BAB0AC,Chiropotes,Chiropotes israelita,GBMTG4733-16
176,-4.135629,2.7812877,-6.434998,9,Others,#BAB0AC,Chiropotes,Chiropotes albinasus,GBMTG3909-16
177,-4.135629,2.7812877,-6.434998,9,Others,#BAB0AC,Chiropotes,Chiropotes albinasus,GBMNA13273-19
178,-4.747121,2.2587535,-5.928558,9,Others,#BAB0AC,Callimico,Callimico goeldii,GBMTG4843-16
179,-4.747121,2.2587535,-5.928558,9,Others,#BAB0AC,Callimico,Callimico goeldii,GBMNA13254-19
180,-5.072142,2.9913058,-5.6920156,9,Others,#BAB0AC,Callithrix,Callithrix pygmaea,GBMTG3641-16
181,-5.072142,2.9913058,-5.6920156,9,Others,#BAB0AC,Callithrix,Callithrix pygmaea,GBMNA13259-19
182,-5.3708143,2.9187326,-6.132936,9,Others,#BAB0AC,Callithrix,Callithrix penicillata,GBMA17417-19
183,-5.3708143,2.9187326,-6.132936,9,Others,#BAB0AC,Callithrix,Callithrix penicillata,GBMNA13258-19
184,-5.3441825,2.9892526,-6.176823,9,Others,#BAB0AC,Callithrix,Callithrix jacchus,GBMTG3843-16
185,-5.3441825,2.9892526,-6.176823,9,Others,#BAB0AC,Callithrix,Callithrix jacchus,GBMNA13256-19
186,-5.3744726,2.968595,-6.184353,9,Others,#BAB0AC,Callithrix,Callithrix kuhlii,GBMA17416-19
187,-5.36913,3.0056043,-6.212459,9,Others,#BAB0AC,Callithrix,Callithrix kuhlii,GBMNA13257-19
188,-5.361006,2.9796677,-6.1531653,9,Others,#BAB0AC,Callithrix,Callithrix geoffroyi,GBMTG3841-16
189,-5.361006,2.9796677,-6.1531653,9,Others,#BAB0AC,Callithrix,Callithrix geoffroyi,GBMNA13255-19
190,-4.2940693,2.553978,-5.7678995,9,Others,#BAB0AC,Cheracebus,Cheracebus lugens,GBMTG4842-16
191,-4.2940693,2.553978,-5.7678995,9,Others,#BAB0AC,Cheracebus,Cheracebus lugens,GBMNA13268-19
192,-4.325262,2.5258722,-6.0717826,9,Others,#BAB0AC,Plecturocebus,Plecturocebus cupreus,GBMTG3836-16
193,-4.325262,2.5258722,-6.0717826,9,Others,#BAB0AC,Plecturocebus,Plecturocebus cupreus,GBMNA13269-19
194,-4.083761,3.4404075,-5.382503,9,Others,#BAB0AC,Aotus,Aotus trivirgatus,GBMA17404-19
195,-4.1044683,3.361524,-5.372168,9,Others,#BAB0AC,Aotus,Aotus trivirgatus,GBMA17406-19
196,-4.1044683,3.361524,-5.372168,9,Others,#BAB0AC,Aotus,Aotus trivirgatus,GBMA17405-19
197,-4.284861,3.3118386,-5.5897913,9,Others,#BAB0AC,Aotus,Aotus azarae,GBMTG3753-16
198,-4.2848616,3.311839,-5.589792,9,Others,#BAB0AC,Aotus,Aotus azarae azarai,GBMNA13247-19
199,-4.2848616,3.311839,-5.589792,9,Others,#BAB0AC,Aotus,Aotus azarae,GBMNA13248-19
200,-4.284861,3.3118386,-5.5897913,9,Others,#BAB0AC,Aotus,Aotus azarae azarai,GBMTG2646-16
201,-4.184649,3.2335925,-5.464335,9,Others,#BAB0AC,Aotus,Aotus nigriceps,GBMA17403-19
202,-4.24216,3.34831,-5.5444274,9,Others,#BAB0AC,Aotus,Aotus nigriceps,GBMA17402-19
203,-4.3193693,3.295863,-5.6431785,9,Others,#BAB0AC,Aotus,Aotus nancymaae,GBMTG2647-16
204,-4.3331347,3.1901138,-5.5507216,9,Others,#BAB0AC,Aotus,Aotus vociferans,GBMA17408-19
205,-4.266436,3.2500262,-5.488482,9,Others,#BAB0AC,Aotus,Aotus vociferans,GBMA17407-19
206,-4.42397,3.3879771,-5.583564,9,Others,#BAB0AC,Aotus,Aotus lemurinus,GBMA17396-19
207,-4.319294,3.4018219,-5.500026,9,Others,#BAB0AC,Aotus,Aotus griseimembra,GBMA17395-19
208,-4.3239927,3.3531623,-5.5185003,9,Others,#BAB0AC,Aotus,Aotus lemurinus,GBMTG3033-16
209,-4.3239927,3.3531623,-5.5185003,9,Others,#BAB0AC,Aotus,Aotus lemurinus,GBMNA13249-19
210,-4.3239927,3.3531623,-5.5185003,9,Others,#BAB0AC,Aotus,Aotus griseimembra,GBMA17394-19
211,-4.792742,3.3478575,-6.011954,9,Others,#BAB0AC,Alouatta,Alouatta guariba clamitans,GBMA17243-19
212,-4.9494743,3.4012213,-6.2004905,9,Others,#BAB0AC,Alouatta,Alouatta seniculus,GBMTG5283-16
213,-4.9494743,3.4012213,-6.2004905,9,Others,#BAB0AC,Alouatta,Alouatta seniculus,GBMNA13251-19
214,-4.8435,2.6017046,-5.8970532,9,Others,#BAB0AC,Lagothrix,Lagothrix lagotricha,GBMTG3953-16
215,-4.8435,2.6017046,-5.8970532,9,Others,#BAB0AC,Lagothrix,Lagothrix lagotricha,GBMNA13253-19
216,-5.096713,3.306116,-6.6003594,9,Others,#BAB0AC,Ateles,Ateles belzebuth,GBMTG3032-16
217,-5.096713,3.306116,-6.6003594,9,Others,#BAB0AC,Ateles,Ateles belzebuth,GBMNA13252-19
218,-2.290009,-4.9114246,-0.6230723,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17302-19
219,-2.3542953,-4.8768845,-0.6981187,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17301-19
220,-2.3542953,-4.8768845,-0.6981187,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17347-19
221,-2.3542953,-4.8768845,-0.6981187,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17328-19
222,-2.3008657,-4.9628887,-0.5658986,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17320-19
223,-2.3008657,-4.9628887,-0.5658986,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17327-19
224,-2.3057623,-4.8249917,-0.7527376,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17291-19
225,-2.304781,-4.9428763,-0.62765354,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17278-19
226,-2.2891283,-4.889049,-0.77474236,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17287-19
227,-2.334278,-4.957062,-0.763134,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17282-19
