,x,y,z,class,class_name,color,genus,taxon,seqid
20,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18515-19
21,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18459-19
22,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18467-19
23,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18434-19
24,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18507-19
25,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18449-19
26,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18487-19
27,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18439-19
28,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18479-19
29,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18490-19
30,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18494-19
31,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18520-19
32,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18523-19
33,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18451-19
34,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18541-19
35,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18466-19
36,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18521-19
37,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18531-19
38,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18483-19
39,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18496-19
40,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18501-19
41,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18456-19
42,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18533-19
43,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18524-19
44,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18489-19
45,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18438-19
46,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18444-19
47,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18457-19
48,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18508-19
49,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18535-19
50,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18529-19
51,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18441-19
52,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18527-19
53,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18485-19
54,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18536-19
55,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18470-19
56,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18525-19
57,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18446-19
58,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18506-19
59,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18537-19
60,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18522-19
61,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18436-19
62,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18473-19
63,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18484-19
64,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18481-19
65,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18450-19
66,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18464-19
67,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18498-19
68,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18453-19
69,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18519-19
70,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18510-19
71,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18532-19
72,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18486-19
73,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18503-19
74,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18505-19
75,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18491-19
76,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18516-19
77,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18538-19
78,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18465-19
79,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18435-19
80,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18447-19
81,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18539-19
82,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18513-19
83,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18460-19
84,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18480-19
85,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18540-19
86,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18500-19
87,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18504-19
88,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18534-19
89,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18517-19
90,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18440-19
91,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18499-19
92,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18472-19
93,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18455-19
94,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18509-19
95,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18461-19
96,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18512-19
97,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18518-19
98,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18448-19
99,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18526-19
100,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18442-19
101,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18445-19
102,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18463-19
103,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18437-19
104,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei graueri,GBMNA16929-19
105,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18502-19
106,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18454-19
107,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18471-19
108,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18476-19
109,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18452-19
110,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18488-19
111,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18469-19
112,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18462-19
113,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18478-19
114,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18493-19
115,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18458-19
116,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18530-19
117,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18514-19
118,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18492-19
119,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18528-19
120,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18511-19
121,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18477-19
122,-2.0609534,-2.8457513,-5.571208,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18443-19
123,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18417-19
124,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA13230-19
125,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18422-19
126,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18420-19
127,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18419-19
128,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18433-19
129,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18430-19
130,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18426-19
131,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18428-19
132,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18429-19
133,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18427-19
134,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18432-19
135,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18424-19
136,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18431-19
137,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18423-19
138,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18416-19
139,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18421-19
140,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18425-19
141,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18418-19
142,-2.3469515,-3.0249927,-5.704295,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18575-19
143,-2.1343555,-3.0723774,-5.9995294,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMA17259-19
144,-2.1343555,-3.0723774,-5.9995294,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMA17256-19
145,-1.7892764,-2.8025348,-5.756098,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMA17257-19
146,-1.7892764,-2.8025348,-5.756098,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMNA16921-19
147,-1.7892764,-2.8025348,-5.756098,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMA17258-19
148,-2.1908607,-3.0216784,-5.8254232,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla,GBMNA13229-19
149,-2.1908607,-3.0216784,-5.8254232,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla,GBMTG077-16
150,-2.1908607,-3.0216784,-5.8254232,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMNA16627-19
151,-2.1908607,-3.0216784,-5.8254232,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla gorilla,GBMTG1341-16
152,-2.1908607,-3.0216784,-5.8254232,3,Gorilla,#DF585C,Gorilla,Gorilla gorilla,GTENK014-11
153,2.645288,4.49032,2.226386,9,Others,#BAB0AC,Sapajus,Sapajus apella,GBMA17420-19
154,2.645288,4.49032,2.226386,9,Others,#BAB0AC,Sapajus,Sapajus apella,GBMTG2010-16
155,2.9344826,2.775781,6.8749733,9,Others,#BAB0AC,Saimiri,Saimiri oerstedii citrinellus,GBMNA13267-19
156,2.9344826,2.775781,6.8749733,9,Others,#BAB0AC,Saimiri,Saimiri oerstedii citrinellus,GBMTG3655-16
157,2.831491,2.776141,7.358768,9,Others,#BAB0AC,Saimiri,Saimiri sciureus,GBMA17437-19
158,2.5411787,2.7841723,6.957297,9,Others,#BAB0AC,Saimiri,Saimiri sciureus,GBMNA13266-19
159,2.5411787,2.7841723,6.957297,9,Others,#BAB0AC,Saimiri,Saimiri sciureus,GBMTG1624-16
160,2.5411787,2.7841723,6.957297,9,Others,#BAB0AC,Saimiri,Saimiri boliviensis,GBMNA13265-19
161,2.5411787,2.7841723,6.957297,9,Others,#BAB0AC,Saimiri,Saimiri boliviensis,GBMTG4023-16
162,2.5411787,2.7841723,6.957297,9,Others,#BAB0AC,Saimiri,Saimiri boliviensis boliviensis,GBMA17381-19
163,2.5411787,2.7841723,6.957297,9,Others,#BAB0AC,Saimiri,Saimiri boliviensis boliviensis,GBMTG2642-16
164,2.69537,3.846055,4.603833,9,Others,#BAB0AC,Cebus,Cebus albifrons,GBMNA13263-19
165,2.69537,3.846055,4.603833,9,Others,#BAB0AC,Cebus,Cebus albifrons,GBMTG170-16
166,3.337873,3.8104403,4.7155704,9,Others,#BAB0AC,Sapajus,Sapajus xanthosternos,GBMTG3656-16
167,3.337873,3.8104403,4.7155704,9,Others,#BAB0AC,Sapajus,Sapajus xanthosternos,GBMNA13264-19
168,2.7762098,3.1563556,5.288846,9,Others,#BAB0AC,Leontopithecus,Leontopithecus rosalia,GBMTG3961-16
169,2.7762098,3.1563556,5.288846,9,Others,#BAB0AC,Leontopithecus,Leontopithecus rosalia,GBMNA13260-19
170,2.7059305,3.0380597,5.295581,9,Others,#BAB0AC,Leontopithecus,Leontopithecus chrysopygus,GBMNA18576-19
171,2.7059305,3.0380597,5.295581,9,Others,#BAB0AC,Leontopithecus,Leontopithecus chrysopygus,GBMNA13261-19
172,1.815169,3.0351799,4.7648377,9,Others,#BAB0AC,Cacajao,Cacajao calvus,GBMNA13271-19
173,1.815169,3.0351799,4.7648377,9,Others,#BAB0AC,Cacajao,Cacajao calvus,GBMTG3831-16
174,1.8705047,2.7105935,4.9986367,9,Others,#BAB0AC,Chiropotes,Chiropotes israelita,GBMNA13272-19
175,1.8705047,2.7105935,4.9986367,9,Others,#BAB0AC,Chiropotes,Chiropotes israelita,GBMTG4733-16
176,1.7995807,2.6298695,5.2994323,9,Others,#BAB0AC,Chiropotes,Chiropotes albinasus,GBMTG3909-16
177,1.7995807,2.6298695,5.2994323,9,Others,#BAB0AC,Chiropotes,Chiropotes albinasus,GBMNA13273-19
178,1.5869848,2.8971744,4.484591,9,Others,#BAB0AC,Callimico,Callimico goeldii,GBMTG4843-16
179,1.5869848,2.8971744,4.484591,9,Others,#BAB0AC,Callimico,Callimico goeldii,GBMNA13254-19
180,2.2253158,2.958987,4.469152,9,Others,#BAB0AC,Callithrix,Callithrix pygmaea,GBMTG3641-16
181,2.2253158,2.958987,4.469152,9,Others,#BAB0AC,Callithrix,Callithrix pygmaea,GBMNA13259-19
182,2.4700406,2.9333377,4.5512414,9,Others,#BAB0AC,Callithrix,Callithrix penicillata,GBMA17417-19
183,2.4700406,2.9333377,4.5512414,9,Others,#BAB0AC,Callithrix,Callithrix penicillata,GBMNA13258-19
184,2.7071922,3.1599967,4.6297817,9,Others,#BAB0AC,Callithrix,Callithrix jacchus,GBMTG3843-16
185,2.7071922,3.1599967,4.6297817,9,Others,#BAB0AC,Callithrix,Callithrix jacchus,GBMNA13256-19
186,2.4962265,3.1074817,4.3153143,9,Others,#BAB0AC,Callithrix,Callithrix kuhlii,GBMA17416-19
187,2.5245376,3.087146,4.3479376,9,Others,#BAB0AC,Callithrix,Callithrix kuhlii,GBMNA13257-19
188,2.5625868,3.0462532,4.582308,9,Others,#BAB0AC,Callithrix,Callithrix geoffroyi,GBMTG3841-16
189,2.5625868,3.0462532,4.582308,9,Others,#BAB0AC,Callithrix,Callithrix geoffroyi,GBMNA13255-19
190,1.3592479,2.6766512,4.9999304,9,Others,#BAB0AC,Cheracebus,Cheracebus lugens,GBMTG4842-16
191,1.3592479,2.6766512,4.9999304,9,Others,#BAB0AC,Cheracebus,Cheracebus lugens,GBMNA13268-19
192,1.043379,2.29557,5.414284,9,Others,#BAB0AC,Plecturocebus,Plecturocebus cupreus,GBMTG3836-16
193,1.043379,2.29557,5.414284,9,Others,#BAB0AC,Plecturocebus,Plecturocebus cupreus,GBMNA13269-19
194,2.2063618,2.9600708,5.653212,9,Others,#BAB0AC,Aotus,Aotus trivirgatus,GBMA17404-19
195,2.245552,2.8859534,5.5967193,9,Others,#BAB0AC,Aotus,Aotus trivirgatus,GBMA17406-19
196,2.245552,2.8859534,5.5967193,9,Others,#BAB0AC,Aotus,Aotus trivirgatus,GBMA17405-19
197,2.1027162,2.6412666,6.1635547,9,Others,#BAB0AC,Aotus,Aotus azarae,GBMTG3753-16
198,2.1027162,2.6412666,6.1635547,9,Others,#BAB0AC,Aotus,Aotus azarae azarai,GBMNA13247-19
199,2.1027162,2.6412666,6.1635547,9,Others,#BAB0AC,Aotus,Aotus azarae,GBMNA13248-19
200,2.1027162,2.6412666,6.1635547,9,Others,#BAB0AC,Aotus,Aotus azarae azarai,GBMTG2646-16
201,2.3975468,2.4352195,6.2248497,9,Others,#BAB0AC,Aotus,Aotus nigriceps,GBMA17403-19
202,2.4524622,2.5117035,6.3269434,9,Others,#BAB0AC,Aotus,Aotus nigriceps,GBMA17402-19
203,2.1565793,2.3193483,5.857088,9,Others,#BAB0AC,Aotus,Aotus nancymaae,GBMTG2647-16
204,2.2542088,2.2031195,6.128949,9,Others,#BAB0AC,Aotus,Aotus vociferans,GBMA17408-19
205,2.1880724,2.1844287,6.167879,9,Others,#BAB0AC,Aotus,Aotus vociferans,GBMA17407-19
206,2.4678106,2.9041548,6.078104,9,Others,#BAB0AC,Aotus,Aotus lemurinus,GBMA17396-19
207,2.5421867,2.3420587,5.9055204,9,Others,#BAB0AC,Aotus,Aotus griseimembra,GBMA17395-19
208,2.4880319,2.317427,5.841176,9,Others,#BAB0AC,Aotus,Aotus lemurinus,GBMTG3033-16
209,2.4880319,2.317427,5.841176,9,Others,#BAB0AC,Aotus,Aotus lemurinus,GBMNA13249-19
210,2.4880319,2.317427,5.841176,9,Others,#BAB0AC,Aotus,Aotus griseimembra,GBMA17394-19
211,2.232843,3.1394198,5.408015,9,Others,#BAB0AC,Alouatta,Alouatta guariba clamitans,GBMA17243-19
212,2.4639611,3.3264456,5.430303,9,Others,#BAB0AC,Alouatta,Alouatta seniculus,GBMTG5283-16
213,2.4639611,3.3264456,5.430303,9,Others,#BAB0AC,Alouatta,Alouatta seniculus,GBMNA13251-19
214,2.1985095,3.5636961,5.1154146,9,Others,#BAB0AC,Lagothrix,Lagothrix lagotricha,GBMTG3953-16
215,2.1985095,3.5636961,5.1154146,9,Others,#BAB0AC,Lagothrix,Lagothrix lagotricha,GBMNA13253-19
216,1.6063818,3.1122406,5.6016026,9,Others,#BAB0AC,Ateles,Ateles belzebuth,GBMTG3032-16
217,1.6063818,3.1122406,5.6016026,9,Others,#BAB0AC,Ateles,Ateles belzebuth,GBMNA13252-19
218,-1.851379,-2.9512794,-5.3024178,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17302-19
219,-1.7104787,-2.8554666,-5.195031,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17301-19
220,-1.7104787,-2.8554666,-5.195031,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17347-19
221,-1.7104787,-2.8554666,-5.195031,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17328-19
222,-1.8234828,-2.8876054,-5.424033,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17320-19
223,-1.8234828,-2.8876054,-5.424033,1,Pan,#507AA6,Pan,Pan troglodytes troglodytes,GBMA17327-19
224,-1.806489,-2.920143,-5.364891,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17291-19
225,-1.9132141,-3.0191865,-5.556545,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17278-19
226,-1.883831,-2.9305642,-5.456234,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17287-19
227,-1.8566384,-2.992315,-5.536294,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17282-19
228,-1.81658,-2.999337,-5.5828347,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17299-19
229,-1.81658,-2.999337,-5.5828347,1,Pan,#507AA6,Pan,Pan troglodytes schweinfurthii,GBMA17280-19
